Year	Mnth	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	NINO_db6_J1_W1	NINO_db6_J1_V1	PDO_fk4_J2_W1	PDO_fk4_J2_W2	PDO_fk4_J2_V2	prcp_db4_J2_W1	prcp_db4_J2_W2	prcp_db4_J2_V2	srad_fk14_J1_W1	srad_fk14_J1_V1	tmax_db7_J1_W1	tmax_db7_J1_V1	tmax_db7_J1_W1	tmax_db7_J1_V1	tmin_sym4_J2_W1	tmin_sym4_J2_W2	tmin_sym4_J2_V2	CSI-S	CSI-C	Output_StrFlow(m3/s)	
2007	7	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.109926011	0.157403233	0.168281766	0.177615759	0.089804988	0.00970682	0.218218507	0.039806842	0.185009575	0.297430236	0.165296106	0.018623396	0.36901925	0.180476222	0.287300324	0.361114448	0.224272383	0.034991527	0.512731815	0.134770428	0.404651485	0.614056256	0.474588543	0.06869847	0.433261266	0.388455438	0.594825531	0.739979462	0.603269815	0.060400917	0.387383492	0.471960895	0.77365543	0.929232665	0.768314778	0.112425256	0.353127703	0.621444596	0.879802035	0.962298154	0.481766842	0.2378105	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	0.811751063	0.546623794	0.56097561	0.395193591	0.661431065	0.843705708	0.726688103	0.65478424	0.431241656	0.860383944	0.616801959	0.581993569	0.649155722	0.37917223	0.293193717	0.417085427	0.151125402	0.600375235	0.425901202	0.389179756	0.627754155	0.250803859	0.575984991	0.281708945	0.609075044	0.51552635	0.233118971	0.553470919	0.373831776	0.289703316	0.56294292	0.655948553	0.577861163	0.539385848	0.855148342	0.025951996	0.583189765	-0.028063335	-0.036321711	0.405717425	-0.113899474	-0.085611223	0.388940087	0.074468317	0.656373153	0.036555689	0.816353539	0.036555689	0.816353539	-0.030226052	-0.085432002	0.498323997	-0.5	-0.866025404	0.160893502	
2007	8	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.109926011	0.157403233	0.168281766	0.177615759	0.089804988	0.00970682	0.218218507	0.039806842	0.185009575	0.297430236	0.165296106	0.018623396	0.36901925	0.180476222	0.287300324	0.361114448	0.224272383	0.034991527	0.512731815	0.134770428	0.404651485	0.614056256	0.474588543	0.06869847	0.433261266	0.388455438	0.594825531	0.739979462	0.603269815	0.060400917	0.387383492	0.471960895	0.77365543	0.929232665	0.768314778	0.112425256	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	0.811751063	0.546623794	0.56097561	0.395193591	0.661431065	0.843705708	0.726688103	0.65478424	0.431241656	0.860383944	0.616801959	0.581993569	0.649155722	0.37917223	0.293193717	0.417085427	0.151125402	0.600375235	0.425901202	0.389179756	0.627754155	0.250803859	0.575984991	0.281708945	0.609075044	0.51552635	0.233118971	0.553470919	0.373831776	0.289703316	-0.006296917	0.650873166	0.02663822	-0.038192759	0.395618003	0.104354195	-0.163919837	0.271823759	-0.044624693	0.486920424	-0.026365213	0.655051502	-0.026365213	0.655051502	0.022048608	-0.013029886	0.336886867	-0.866025404	-0.5	0.093608689	
2007	9	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.109926011	0.157403233	0.168281766	0.177615759	0.089804988	0.00970682	0.218218507	0.039806842	0.185009575	0.297430236	0.165296106	0.018623396	0.36901925	0.180476222	0.287300324	0.361114448	0.224272383	0.034991527	0.512731815	0.134770428	0.404651485	0.614056256	0.474588543	0.06869847	0.433261266	0.388455438	0.594825531	0.739979462	0.603269815	0.060400917	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	0.811751063	0.546623794	0.56097561	0.395193591	0.661431065	0.843705708	0.726688103	0.65478424	0.431241656	0.860383944	0.616801959	0.581993569	0.649155722	0.37917223	0.293193717	0.417085427	0.151125402	0.600375235	0.425901202	0.389179756	0.627754155	0.250803859	0.575984991	0.281708945	0.609075044	0.010909533	0.665783867	0.064429678	-0.034564301	0.38469943	0.084687329	-0.097324512	0.171173202	-0.008358473	0.334772191	-0.02018305	0.485128184	-0.02018305	0.485128184	0.016575101	0.040835967	0.251557876	-1	-1.83772E-16	0.060400917	
2007	10	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.109926011	0.157403233	0.168281766	0.177615759	0.089804988	0.00970682	0.218218507	0.039806842	0.185009575	0.297430236	0.165296106	0.018623396	0.36901925	0.180476222	0.287300324	0.361114448	0.224272383	0.034991527	0.512731815	0.134770428	0.404651485	0.614056256	0.474588543	0.06869847	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	0.811751063	0.546623794	0.56097561	0.395193591	0.661431065	0.843705708	0.726688103	0.65478424	0.431241656	0.860383944	0.616801959	0.581993569	0.649155722	0.37917223	0.293193717	0.417085427	0.151125402	0.600375235	0.425901202	0.389179756	0.012466211	0.581676597	0.072536456	-0.021944118	0.386395887	-0.091842122	0.03423838	0.134314303	0.045821345	0.209104537	0.023517294	0.339179874	0.023517294	0.339179874	-0.006504379	0.078885394	0.250964853	-0.866025404	0.5	0.040938984	
2007	11	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.109926011	0.157403233	0.168281766	0.177615759	0.089804988	0.00970682	0.218218507	0.039806842	0.185009575	0.297430236	0.165296106	0.018623396	0.36901925	0.180476222	0.287300324	0.361114448	0.224272383	0.034991527	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	0.811751063	0.546623794	0.56097561	0.395193591	0.661431065	0.843705708	0.726688103	0.65478424	0.431241656	0.860383944	0.616801959	0.581993569	0.649155722	0.37917223	0.293193717	-0.018815116	0.504628702	-0.071084695	0.054217963	0.406505663	-0.006533033	0.154212637	0.167655141	-0.020381727	0.121399548	0.009707043	0.209159235	0.009707043	0.209159235	-0.022354326	0.1054031	0.332681449	-0.5	0.866025404	0.039986302	
2007	12	0.658691265	0	0.06233128	0.179915967	0.103429781	0.039986302	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.109926011	0.157403233	0.168281766	0.177615759	0.089804988	0.00970682	0.218218507	0.039806842	0.185009575	0.297430236	0.165296106	0.018623396	0.655456771	0.565916399	0.131332083	0.371161549	0.560209424	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	0.811751063	0.546623794	0.56097561	0.395193591	0.661431065	0.843705708	0.726688103	0.65478424	0.431241656	0.860383944	0.00660415	0.526000853	-0.034191544	0.130422924	0.437927748	-0.115705555	0.111296056	0.255058495	0.006831439	0.076123671	0.007705028	0.147497369	0.007705028	0.147497369	-0.019385933	0.090512399	0.474874449	-2.4503E-16	1	0.027355583	
2008	1	0.579850101	0.109350099	0.047945364	0.117774412	0.059787762	0.027355583	0.658691265	0	0.06233128	0.179915967	0.103429781	0.039986302	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.109926011	0.157403233	0.168281766	0.177615759	0.089804988	0.00970682	0.655199072	0.654340836	0.082551595	0.287049399	0.479930192	0.655456771	0.565916399	0.131332083	0.371161549	0.560209424	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	0.811751063	0.546623794	0.56097561	0.395193591	0.661431065	0.003488482	0.601383246	0.048218455	0.077403774	0.485527049	0.233518965	-0.096286088	0.353956775	-0.044572455	0.111788604	-0.059815541	0.193897453	-0.059815541	0.193897453	0.011197635	0.028048107	0.640147307	0.5	0.866025404	0.013968229	
2008	2	0.655482219	0.274722303	0.163052187	0.254907373	0.122744143	0.013968229	0.579850101	0.109350099	0.047945364	0.117774412	0.059787762	0.027355583	0.658691265	0	0.06233128	0.179915967	0.103429781	0.039986302	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.386388283	0.183054782	0.165662174	0.310068972	0.172430514	0.006929209	0.670532148	0.628617363	0.105065666	0.292389853	0.623036649	0.655199072	0.654340836	0.082551595	0.287049399	0.479930192	0.655456771	0.565916399	0.131332083	0.371161549	0.560209424	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	0.381265301	0.435691318	0.476547842	0.392523364	0.520069808	-0.017854106	0.650349204	-0.005806646	-0.051960823	0.494301394	-0.079092174	-0.13992918	0.406572658	0.024917269	0.240435073	0.061969863	0.281963777	0.061969863	0.281963777	0.002838261	-0.009453085	0.803123595	0.866025404	0.5	0.01392145	
2008	3	0.436917459	0.55459337	0.26163448	0.242237226	0.132008892	0.01392145	0.655482219	0.274722303	0.163052187	0.254907373	0.122744143	0.013968229	0.579850101	0.109350099	0.047945364	0.117774412	0.059787762	0.027355583	0.658691265	0	0.06233128	0.179915967	0.103429781	0.039986302	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.28447199	0.485474317	0.372187998	0.458408852	0.282500582	0.010404868	0.625177168	0.524115756	0.337711069	0.319092123	0.479930192	0.670532148	0.628617363	0.105065666	0.292389853	0.623036649	0.655199072	0.654340836	0.082551595	0.287049399	0.479930192	0.655456771	0.565916399	0.131332083	0.371161549	0.560209424	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.701971395	0.742765273	0.545966229	0.340453939	0.567190227	-0.001248814	0.629340659	-0.014717651	-0.054178812	0.46106141	-0.003087557	0.050021714	0.389828442	-0.012208688	0.437394825	0.004967568	0.3788551	0.004967568	0.3788551	-0.037393103	0.009161486	0.919495914	1	6.12574E-17	0.019027299	
2008	4	0.443339419	0.690483009	0.387317244	0.391308272	0.230964984	0.019027299	0.436917459	0.55459337	0.26163448	0.242237226	0.132008892	0.01392145	0.655482219	0.274722303	0.163052187	0.254907373	0.122744143	0.013968229	0.579850101	0.109350099	0.047945364	0.117774412	0.059787762	0.027355583	0.658691265	0	0.06233128	0.179915967	0.103429781	0.039986302	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.51587233	0.636447361	0.44762542	0.546511209	0.346400397	0.029316264	0.491044968	0.339228296	0.480300188	0.248331108	0.366492147	0.625177168	0.524115756	0.337711069	0.319092123	0.479930192	0.670532148	0.628617363	0.105065666	0.292389853	0.623036649	0.655199072	0.654340836	0.082551595	0.287049399	0.479930192	0.655456771	0.565916399	0.131332083	0.371161549	0.560209424	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	0.619765494	0.538585209	0.658536585	0.425901202	0.753926702	0.04915329	0.54626498	0.034769753	0.015928281	0.383561112	-0.074953889	0.138002872	0.348459598	0.013629073	0.654830504	-0.051353793	0.541470878	-0.051353793	0.541470878	0.060374865	-1.97E-05	0.954135401	0.866025404	-0.5	0.162210573	
2008	5	0.356586913	0.731253976	0.535232228	0.61327754	0.433025794	0.162210573	0.443339419	0.690483009	0.387317244	0.391308272	0.230964984	0.019027299	0.436917459	0.55459337	0.26163448	0.242237226	0.132008892	0.01392145	0.655482219	0.274722303	0.163052187	0.254907373	0.122744143	0.013968229	0.579850101	0.109350099	0.047945364	0.117774412	0.059787762	0.027355583	0.658691265	0	0.06233128	0.179915967	0.103429781	0.039986302	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.317526665	0.735904615	0.579658983	0.688309843	0.497825477	0.291547033	0.394407937	0.233118971	0.545966229	0.271028037	0.767888307	0.491044968	0.339228296	0.480300188	0.248331108	0.366492147	0.625177168	0.524115756	0.337711069	0.319092123	0.479930192	0.670532148	0.628617363	0.105065666	0.292389853	0.623036649	0.655199072	0.654340836	0.082551595	0.287049399	0.479930192	0.655456771	0.565916399	0.131332083	0.371161549	0.560209424	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	0.664862775	0.617363344	0.619136961	0.448598131	0.52530541	-0.032255928	0.436491778	-0.014594096	0.009071626	0.324588754	0.044560924	-0.014410873	0.307603218	-0.012875844	0.795855801	0.006396978	0.743540253	0.006396978	0.743540253	0.025640252	-0.069428765	0.896274812	0.5	-0.866025404	0.661951549	
2008	6	0.094178598	0.891862918	0.74163225	0.821164823	0.573555116	0.661951549	0.356586913	0.731253976	0.535232228	0.61327754	0.433025794	0.162210573	0.443339419	0.690483009	0.387317244	0.391308272	0.230964984	0.019027299	0.436917459	0.55459337	0.26163448	0.242237226	0.132008892	0.01392145	0.655482219	0.274722303	0.163052187	0.254907373	0.122744143	0.013968229	0.579850101	0.109350099	0.047945364	0.117774412	0.059787762	0.027355583	0.658691265	0	0.06233128	0.179915967	0.103429781	0.039986302	0.10817879	0.138594684	0.382072018	0.459878828	0.31041608	0.040938984	0.280772557	0.208999403	0.525841582	0.626994926	0.481899983	0.060400917	0.352784984	0.35522731	0.697751167	0.820248733	0.755733098	0.093608689	0.502258096	0.444698889	0.828291918	0.974434147	0.959897085	0.160893502	0.343903142	0.607089915	0.887081516	0.979681497	0.789882253	0.222269051	0.103114891	0.847922578	0.793846089	0.859888184	0.655789998	0.46665174	0.53807499	0.28778135	0.544090056	0.240320427	0.230366492	0.394407937	0.233118971	0.545966229	0.271028037	0.767888307	0.491044968	0.339228296	0.480300188	0.248331108	0.366492147	0.625177168	0.524115756	0.337711069	0.319092123	0.479930192	0.670532148	0.628617363	0.105065666	0.292389853	0.623036649	0.655199072	0.654340836	0.082551595	0.287049399	0.479930192	0.655456771	0.565916399	0.131332083	0.371161549	0.560209424	0.482798608	0.604501608	0.148217636	0.292389853	0.656195462	0.599020745	0.583601286	0.178236398	0.17623498	0.631762653	0.572735472	0.627009646	0.281425891	0.357810414	0.863874346	0.545290555	0.488745981	0.362101313	0.499332443	0.881326353	0.498518232	0.418006431	0.472795497	0.544726302	0.921465969	0.478160031	0.300643087	0.615384615	0.477970628	0.469458988	-0.026209817	0.31918918	0.013483567	0.004259111	0.299154402	0.041692831	-0.160261588	0.282639945	-0.036525308	0.770888409	0.024140496	0.854262374	0.024140496	0.854262374	-0.070000647	-0.123957033	0.742789705	1.22515E-16	-1	0.395332297	
