Year	Mnth	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	prcp(mm/day)	srad(W/m2)	tmax(C)	tmin(C)	vp(Pa)	StrFlow(m3/s)	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	AO	NAO	NINO	PDO	PNA	NINO_db6_J1_W1	NINO_db6_J1_V1	PDO_fk4_J2_W1	PDO_fk4_J2_W2	PDO_fk4_J2_V2	srad_db4_J2_W1	srad_db4_J2_W2	srad_db4_J2_V2	tmax_fk14_J1_W1	tmax_fk14_J1_V1	tmin_fk14_J1_W1	tmin_fk14_J1_V1	Vp_db3_J2_W1	Vp_db3_J2_W2	Vp_db3_J2_V2	CSI-S	CSI-C	Output_StrFlow(m3/s)
2009	10	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.048333129	0.685489354	0.32689788	0.334487616	0.399383345	0.230891226	0.168253378	0.561301837	0.188222804	0.261521044	0.312642132	0.088212616	0.307715232	0.137289551	0.099458682	0.22576548	0.280332903	0.040911699	0.241027001	0.130558296	0.297159974	0.341629865	0.392395025	0.040712467	0.229040571	0.071548732	0.192975139	0.209572286	0.282310732	0.013637674	0.26058003	0.134661029	0.374607869	0.394433625	0.446310047	0.04338003	0.083239978	0.306337731	0.537291927	0.545194543	0.088758259	0.001065078	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	0.675041876	0.479099678	0.606003752	0.189586115	0.572425829	0.565262208	0.602893891	0.450281426	0.212283044	0.357766143	0.463084654	0.520900322	0.332082552	0.249666222	0.369982548	0.652750934	0.509646302	0.238273921	0.245660881	0.642233857	0.633165829	0.466237942	0.275797373	0.312416555	0.289703316	0.561525577	0.459807074	0.380863039	0.275033378	0.729493892	0.765622987	0.504823151	0.386491557	0.23364486	0.685863874	0.012701866	0.248500478	0.037047671	-0.017790245	0.220210968	0.016117396	0.088835216	0.79380829	4.53E-02	0.520172721	0.057187623	0.519305219	-0.076435477	-0.046373126	0.25227634	-0.866025404	0.5	0.008270095
2009	11	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.048333129	0.685489354	0.32689788	0.334487616	0.399383345	0.230891226	0.168253378	0.561301837	0.188222804	0.261521044	0.312642132	0.088212616	0.307715232	0.137289551	0.099458682	0.22576548	0.280332903	0.040911699	0.241027001	0.130558296	0.297159974	0.341629865	0.392395025	0.040712467	0.229040571	0.071548732	0.192975139	0.209572286	0.282310732	0.013637674	0.26058003	0.134661029	0.374607869	0.394433625	0.446310047	0.04338003	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	0.675041876	0.479099678	0.606003752	0.189586115	0.572425829	0.565262208	0.602893891	0.450281426	0.212283044	0.357766143	0.463084654	0.520900322	0.332082552	0.249666222	0.369982548	0.652750934	0.509646302	0.238273921	0.245660881	0.642233857	0.633165829	0.466237942	0.275797373	0.312416555	0.289703316	0.561525577	0.459807074	0.380863039	0.275033378	0.729493892	-0.003676144	0.271373149	0.049265093	-0.034155728	0.238985682	-0.030924537	0.200890849	0.891765189	-0.080764188	0.373338999	-0.083768479	0.367671002	0.037191764	0.092110508	0.282384817	-0.5	0.866025404	0.009908926
2009	12	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.048333129	0.685489354	0.32689788	0.334487616	0.399383345	0.230891226	0.168253378	0.561301837	0.188222804	0.261521044	0.312642132	0.088212616	0.307715232	0.137289551	0.099458682	0.22576548	0.280332903	0.040911699	0.241027001	0.130558296	0.297159974	0.341629865	0.392395025	0.040712467	0.229040571	0.071548732	0.192975139	0.209572286	0.282310732	0.013637674	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	0.675041876	0.479099678	0.606003752	0.189586115	0.572425829	0.565262208	0.602893891	0.450281426	0.212283044	0.357766143	0.463084654	0.520900322	0.332082552	0.249666222	0.369982548	0.652750934	0.509646302	0.238273921	0.245660881	0.642233857	0.633165829	0.466237942	0.275797373	0.312416555	0.289703316	0.007745174	0.378335317	-0.036147837	-0.03020316	0.278614849	-9.59E-03	0.147905075	0.907682691	0.072827463	0.285497289	0.075452375	0.311198531	0.117061028	0.217457492	0.258389333	-2.4503E-16	1	0.02128988
2010	1	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.048333129	0.685489354	0.32689788	0.334487616	0.399383345	0.230891226	0.168253378	0.561301837	0.188222804	0.261521044	0.312642132	0.088212616	0.307715232	0.137289551	0.099458682	0.22576548	0.280332903	0.040911699	0.241027001	0.130558296	0.297159974	0.341629865	0.392395025	0.040712467	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	0.675041876	0.479099678	0.606003752	0.189586115	0.572425829	0.565262208	0.602893891	0.450281426	0.212283044	0.357766143	0.463084654	0.520900322	0.332082552	0.249666222	0.369982548	0.652750934	0.509646302	0.238273921	0.245660881	0.642233857	-0.021186034	0.526425727	-0.03406908	0.045444342	0.329423996	0.000615225	0.001271785	0.821569968	-0.034940226	0.185456237	-0.047074838	0.269690429	-0.093260531	0.167612135	0.259675295	0.5	0.866025404	0.028602383
2010	2	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.048333129	0.685489354	0.32689788	0.334487616	0.399383345	0.230891226	0.168253378	0.561301837	0.188222804	0.261521044	0.312642132	0.088212616	0.307715232	0.137289551	0.099458682	0.22576548	0.280332903	0.040911699	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	0.675041876	0.479099678	0.606003752	0.189586115	0.572425829	0.565262208	0.602893891	0.450281426	0.212283044	0.357766143	0.463084654	0.520900322	0.332082552	0.249666222	0.369982548	-0.011619041	0.655876513	-0.0052208	0.055865246	0.38767747	0.038725404	-0.090935796	0.643199403	0.022144844	0.127646177	0.025164684	0.222888488	1.25E-02	-0.105464403	0.292874511	0.866025404	0.5	0.059142018
2010	3	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.048333129	0.685489354	0.32689788	0.334487616	0.399383345	0.230891226	0.168253378	0.561301837	0.188222804	0.261521044	0.312642132	0.088212616	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	0.675041876	0.479099678	0.606003752	0.189586115	0.572425829	0.565262208	0.602893891	0.450281426	0.212283044	0.357766143	0.014364609	0.720643212	0.029627874	-0.025976651	0.437478181	-0.044369024	-0.090194142	0.427081857	-0.029610545	0.206050725	-0.00222745	0.258517713	1.35E-02	-0.209410969	0.37273365	1	6.12574E-17	0.1333178
2010	4	0.273113265	0.612764398	0.192466201	0.26814484	0.318117845	0.1333178	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.048333129	0.685489354	0.32689788	0.334487616	0.399383345	0.230891226	0.514237856	0.395498392	0.767354597	0.481975968	0.804537522	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	0.675041876	0.479099678	0.606003752	0.189586115	0.572425829	0.029146516	0.707505512	-0.010381877	-0.057860577	0.452323423	0.082840885	-0.035813511	0.230280643	0.016941655	0.364437479	-0.01827759	0.397453992	-8.45E-03	-5.42E-02	0.540846606	0.866025404	-0.5	0.284628995
2010	5	0.093532157	0.696599982	0.342092291	0.411825554	0.477449275	0.284628995	0.273113265	0.612764398	0.192466201	0.26814484	0.318117845	0.1333178	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.109287108	0.645374206	0.626600437	0.687024242	0.836599756	0.523570614	0.431258858	0.27170418	0.639774859	0.463284379	0.373472949	0.514237856	0.395498392	0.767354597	0.481975968	0.804537522	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	0.703517588	0.781350482	0.705440901	0.311081442	0.434554974	-0.012154432	0.641019814	0.007981459	-0.012952629	0.443284074	-0.036549208	-0.016964889	0.11403082	-0.025245931	0.522269239	-1.49E-02	0.580662221	-0.034900615	0.024563983	0.666090227	0.5	-0.866025404	0.613488913
2010	6	0	0.785161436	0.67360179	0.748543474	0.944977087	0.613488913	0.093532157	0.696599982	0.342092291	0.411825554	0.477449275	0.284628995	0.273113265	0.612764398	0.192466201	0.26814484	0.318117845	0.1333178	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.06219168	0.606451765	0.598974119	0.67019401	0.664935223	0.230197075	0.547996392	0.379421222	0.512195122	0.381842457	0.5008726	0.431258858	0.27170418	0.639774859	0.463284379	0.373472949	0.514237856	0.395498392	0.767354597	0.481975968	0.804537522	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.375595928	0.316720257	0.720450281	0.389853138	0.596858639	-0.03742149	0.588364564	0.036868432	0.018782981	0.44172628	-0.032159205	-0.045870095	0.122420271	-0.023504897	0.700234254	-1.36E-02	0.776269408	-0.054203733	0.002067645	0.706350553	1.22515E-16	-1	0.193980524
2010	7	0	0.728560105	0.887903032	0.96244855	0.915361789	0.193980524	0	0.785161436	0.67360179	0.748543474	0.944977087	0.613488913	0.093532157	0.696599982	0.342092291	0.411825554	0.477449275	0.284628995	0.273113265	0.612764398	0.192466201	0.26814484	0.318117845	0.1333178	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0	0.532242775	0.90664695	0.985898817	1	0.085369811	0.605720912	0.443729904	0.341463415	0.221628838	0.780104712	0.547996392	0.379421222	0.512195122	0.381842457	0.5008726	0.431258858	0.27170418	0.639774859	0.463284379	0.373472949	0.514237856	0.395498392	0.767354597	0.481975968	0.804537522	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.374951681	0.165594855	0.688555347	0.392523364	0.748691099	0.020687898	0.617334981	0.067750972	0.010867014	0.43809369	0.028507084	-0.056079168	0.220196229	4.02E-02	0.863399402	3.62E-02	9.30E-01	0.165244519	0.021080343	0.682542902	-0.5	-0.866025404	0.02220503
2010	8	0	0.687573148	0.838268937	0.886598286	0.318927408	0.02220503	0	0.728560105	0.887903032	0.96244855	0.915361789	0.193980524	0	0.785161436	0.67360179	0.748543474	0.944977087	0.613488913	0.093532157	0.696599982	0.342092291	0.411825554	0.477449275	0.284628995	0.273113265	0.612764398	0.192466201	0.26814484	0.318117845	0.1333178	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.029182286	0.483780772	0.84102428	0.885526596	0.403960834	0.013462432	0.534596057	0.31511254	0.230769231	0.192256342	0.727748691	0.605720912	0.443729904	0.341463415	0.221628838	0.780104712	0.547996392	0.379421222	0.512195122	0.381842457	0.5008726	0.431258858	0.27170418	0.639774859	0.463284379	0.373472949	0.514237856	0.395498392	0.767354597	0.481975968	0.804537522	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.542713568	0.480707395	0.61163227	0.421895861	0.64921466	0.006353615	0.703582124	-0.000331459	0.028202623	0.455929288	-0.020463067	-0.044080297	0.364937975	1.91E-02	0.887529577	0.017299572	0.937572162	0.121341049	0.023154348	0.580611635	-0.866025404	-0.5	0.0039895
2010	9	0	0.489264916	0.795782724	0.849871755	0.279921535	0.0039895	0	0.687573148	0.838268937	0.886598286	0.318927408	0.02220503	0	0.728560105	0.887903032	0.96244855	0.915361789	0.193980524	0	0.785161436	0.67360179	0.748543474	0.944977087	0.613488913	0.093532157	0.696599982	0.342092291	0.411825554	0.477449275	0.284628995	0.273113265	0.612764398	0.192466201	0.26814484	0.318117845	0.1333178	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.004008672	0.402146847	0.822896312	0.861047882	0.317911632	0.003187706	0.438216725	0.384244373	0.150093809	0.160213618	0.769633508	0.534596057	0.31511254	0.230769231	0.192256342	0.727748691	0.605720912	0.443729904	0.341463415	0.221628838	0.780104712	0.547996392	0.379421222	0.512195122	0.381842457	0.5008726	0.431258858	0.27170418	0.639774859	0.463284379	0.373472949	0.514237856	0.395498392	0.767354597	0.481975968	0.804537522	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	0.662414637	0.754019293	0.600375235	0.531375167	0.760907504	0.008290299	0.742807986	0.007523074	0.083228576	0.483604093	1.86E-02	-0.00288822	0.510926486	-5.39E-02	7.45E-01	-0.060343782	0.783783933	-0.234984638	-0.082445074	0.494986029	-1	-1.83772E-16	0.067441645
2010	10	0.308717872	0.14065113	0.446668942	0.587977533	0.550380683	0.067441645	0	0.489264916	0.795782724	0.849871755	0.279921535	0.0039895	0	0.687573148	0.838268937	0.886598286	0.318927408	0.02220503	0	0.728560105	0.887903032	0.96244855	0.915361789	0.193980524	0	0.785161436	0.67360179	0.748543474	0.944977087	0.613488913	0.093532157	0.696599982	0.342092291	0.411825554	0.477449275	0.284628995	0.273113265	0.612764398	0.192466201	0.26814484	0.318117845	0.1333178	0.155063554	0.545560321	0.184443686	0.261098009	0.311031335	0.059142018	0.304314289	0.199300324	0.12729153	0.294879911	0.330822367	0.028602383	0.297665655	0.13116522	0.187552927	0.311749458	0.354355833	0.02128988	0.253694299	0.034361729	0.161667867	0.241229442	0.289958656	0.009908926	0.040201252	0.085087533	0.381020572	0.44943999	0.514394111	0.008270095	0.2778255	0.214518225	0.457993655	0.491567744	0.391125649	0.030009113	0.489498776	0.361736334	0.138836773	0.273698264	0.84991274	0.438216725	0.384244373	0.150093809	0.160213618	0.769633508	0.534596057	0.31511254	0.230769231	0.192256342	0.727748691	0.605720912	0.443729904	0.341463415	0.221628838	0.780104712	0.547996392	0.379421222	0.512195122	0.381842457	0.5008726	0.431258858	0.27170418	0.639774859	0.463284379	0.373472949	0.514237856	0.395498392	0.767354597	0.481975968	0.804537522	0.494008504	0.36977492	0.754221388	0.465954606	0.888307155	0	0.192926045	0.688555347	0.520694259	0.636998255	0.216338101	0.332797428	0.712945591	0.493991989	0.753926702	0.109908517	0.20096463	0.756097561	0.419225634	0.595113438	0.608813297	0.508038585	0.735459662	0.361815754	0.572425829	0.351243396	0.345659164	0.630393996	0.469959947	0.610820244	-0.007347919	0.710471905	-0.055684675	0.095629397	0.498020644	3.95E-03	0.085822654	0.607706833	0.071132175	0.521625377	0.063990942	0.556065196	-0.091868579	-0.16573624	0.452535005	-0.866025404	0.5	0.050774242
